ID,kwh
2024-09-24_consumer_device_16_data_user_6,11.010861342410328
2024-09-24_consumer_device_16_data_user_7,2.887628935492471
2024-09-24_consumer_device_16_data_user_8,2.1652260262861907
2024-09-24_consumer_device_16_data_user_9,1.0028658206804648
2024-09-24_consumer_device_18_data_user_1,1.0692234742798352
2024-09-24_consumer_device_18_data_user_10,24.754191761060643
2024-09-24_consumer_device_18_data_user_11,25.005774433965225
2024-09-24_consumer_device_18_data_user_12,25.05160181435253
2024-09-24_consumer_device_18_data_user_13,0.4459790692809459
2024-09-24_consumer_device_18_data_user_2,4.853638993953158
2024-09-24_consumer_device_18_data_user_3,8.90073061382799
2024-09-24_consumer_device_18_data_user_4,12.596937328208965
2024-09-24_consumer_device_18_data_user_5,13.331299470281666
2024-09-24_consumer_device_18_data_user_6,14.093988676513241
2024-09-24_consumer_device_18_data_user_7,46.54703020624492
2024-09-24_consumer_device_18_data_user_8,45.68851583698163
2024-09-24_consumer_device_18_data_user_9,47.9038928480592
2024-09-24_consumer_device_2_data_user_1,75.42466952134015
2024-09-24_consumer_device_2_data_user_10,0.7888238717345425
2024-09-24_consumer_device_2_data_user_11,0.5233892389538481
2024-09-24_consumer_device_2_data_user_12,0.020162209436544187
2024-09-24_consumer_device_2_data_user_13,0.5429198069718862
2024-09-24_consumer_device_2_data_user_2,13.20540628330894
2024-09-24_consumer_device_2_data_user_3,12.817674795804122
2024-09-24_consumer_device_2_data_user_4,0.6341048839295774
2024-09-24_consumer_device_2_data_user_5,0.5940256511473228
2024-09-24_consumer_device_2_data_user_6,0.6388395270966875
2024-09-24_consumer_device_2_data_user_7,0.65620234955384
2024-09-24_consumer_device_2_data_user_8,0.5413197041666492
2024-09-24_consumer_device_2_data_user_9,0.578476654716364
2024-09-24_consumer_device_21_data_user_1,11.809088020842937
2024-09-24_consumer_device_21_data_user_10,18.635373469682147
2024-09-24_consumer_device_21_data_user_11,0.7647944476379978
2024-09-24_consumer_device_21_data_user_12,0.0
2024-09-24_consumer_device_21_data_user_13,13.66253261038819
2024-09-24_consumer_device_21_data_user_2,0.9227157539102211
2024-09-24_consumer_device_21_data_user_3,18.04835568266987
2024-09-24_consumer_device_21_data_user_4,1.1192376282586536
2024-09-24_consumer_device_21_data_user_5,15.295420756266783
2024-09-24_consumer_device_21_data_user_6,1.1523105397503657
2024-09-24_consumer_device_21_data_user_7,1.1360809216835819
2024-09-24_consumer_device_21_data_user_8,0.8521280091667176
2024-09-24_consumer_device_21_data_user_9,1.2864518946707961
2024-09-24_consumer_device_22_data_user_1,8.99688625547477
2024-09-24_consumer_device_22_data_user_10,0.5248199041607949
2024-09-24_consumer_device_22_data_user_11,0.6325413283051211
2024-09-24_consumer_device_22_data_user_12,0.0624515870493828
2024-09-24_consumer_device_22_data_user_13,0.4971606103913635
2024-09-24_consumer_device_22_data_user_2,11.600183652821118
2024-09-24_consumer_device_22_data_user_3,12.095836724424807
2024-09-24_consumer_device_22_data_user_4,16.933199389299237
2024-09-24_consumer_device_22_data_user_5,0.7926620885850254
2024-09-24_consumer_device_22_data_user_6,0.9210410531546352
2024-09-24_consumer_device_22_data_user_7,0.36037789119294156
2024-09-24_consumer_device_22_data_user_8,0.06827967710889267
2024-09-24_consumer_device_22_data_user_9,0.7358937929823073
2024-09-24_consumer_device_23_data_user_1,5.735625624632303
2024-09-24_consumer_device_23_data_user_2,15.269344805647584
2024-09-24_consumer_device_23_data_user_3,2.875060761309849
2024-09-24_consumer_device_23_data_user_4,15.446864248256128
2024-09-24_consumer_device_23_data_user_5,4.441103233509217
2024-09-24_consumer_device_26_data_user_1,12.038716713879081
2024-09-24_consumer_device_26_data_user_10,0.4482998906098842
2024-09-24_consumer_device_26_data_user_11,0.41708047481777094
2024-09-24_consumer_device_26_data_user_12,0.4761114191940625
2024-09-24_consumer_device_26_data_user_13,0.009619461299237542
2024-09-24_consumer_device_26_data_user_2,0.48002410508382937
2024-09-24_consumer_device_26_data_user_3,0.2983568194913389
2024-09-24_consumer_device_26_data_user_4,5.064442780696578
2024-09-24_consumer_device_26_data_user_5,0.49420400815280724
2024-09-24_consumer_device_26_data_user_6,0.6103913439848465
2024-09-24_consumer_device_26_data_user_7,0.0
2024-09-24_consumer_device_26_data_user_8,0.0
2024-09-24_consumer_device_26_data_user_9,0.574942789670281
2024-09-24_consumer_device_29_data_user_1,15.606677959333606
2024-09-24_consumer_device_29_data_user_2,0.0
2024-09-24_consumer_device_29_data_user_3,25.25566171199822
2024-09-24_consumer_device_29_data_user_4,17.89794743727326
2024-09-24_consumer_device_29_data_user_5,17.611373688901807
2024-09-24_consumer_device_29_data_user_6,1.319528741380924
2024-09-24_consumer_device_29_data_user_7,22.641596546389625
2024-09-24_consumer_device_29_data_user_8,16.43435316174242
2024-09-24_consumer_device_31_data_user_1,8.40534923102795
2024-09-24_consumer_device_31_data_user_10,0.0
2024-09-24_consumer_device_31_data_user_11,0.41863852289051806
2024-09-24_consumer_device_31_data_user_2,0.528729362071705
2024-09-24_consumer_device_31_data_user_3,0.6131430298435899
2024-09-24_consumer_device_31_data_user_4,0.4684746740871576
2024-09-24_consumer_device_31_data_user_5,0.0
2024-09-24_consumer_device_31_data_user_6,0.0
2024-09-24_consumer_device_31_data_user_7,0.0
2024-09-24_consumer_device_31_data_user_8,0.0
2024-09-24_consumer_device_31_data_user_9,0.0
2024-09-24_consumer_device_32_data_user_1,0.15296757718531978
2024-09-24_consumer_device_32_data_user_10,0.0
2024-09-24_consumer_device_32_data_user_11,0.0
2024-09-24_consumer_device_32_data_user_12,0.40937016917079116
2024-09-24_consumer_device_32_data_user_13,0.5418934466250126
2024-09-24_consumer_device_32_data_user_19,63.29340892880853
2024-09-24_consumer_device_32_data_user_2,1.2460470228250533
2024-09-24_consumer_device_32_data_user_3,1.2020806701313367
2024-09-24_consumer_device_32_data_user_4,1.1927952807671107
2024-09-24_consumer_device_32_data_user_5,17.56962391086462
2024-09-24_consumer_device_32_data_user_6,0.0
2024-09-24_consumer_device_32_data_user_7,10.201803901855655
2024-09-24_consumer_device_32_data_user_8,0.0
2024-09-24_consumer_device_32_data_user_9,0.008563811819105215
2024-09-24_consumer_device_35_data_user_1,0.3439556960486762
2024-09-24_consumer_device_35_data_user_10,0.5351102369498143
2024-09-24_consumer_device_35_data_user_11,0.36238110600194867
2024-09-24_consumer_device_35_data_user_12,0.564345335892882
2024-09-24_consumer_device_35_data_user_13,0.47109252766236315
2024-09-24_consumer_device_35_data_user_2,0.7417693916404139
2024-09-24_consumer_device_35_data_user_3,0.6452684365251317
2024-09-24_consumer_device_35_data_user_4,0.3747785365825836
2024-09-24_consumer_device_35_data_user_5,0.8227979780792921
2024-09-24_consumer_device_35_data_user_6,10.519115475428443
2024-09-24_consumer_device_35_data_user_7,10.487478948340867
2024-09-24_consumer_device_35_data_user_8,8.25517247736627
2024-09-24_consumer_device_35_data_user_9,0.0
2024-09-24_consumer_device_36_data_user_1,3.203505879362107
2024-09-24_consumer_device_36_data_user_10,0.9451833501729587
2024-09-24_consumer_device_36_data_user_11,0.9092232226723704
2024-09-24_consumer_device_36_data_user_12,0.9790482502358024
2024-09-24_consumer_device_36_data_user_13,1.1779477326568695
2024-09-24_consumer_device_36_data_user_2,3.1252343534872664
2024-09-24_consumer_device_36_data_user_3,1.1327791538091825
2024-09-24_consumer_device_36_data_user_4,0.9852005527354438
2024-09-24_consumer_device_36_data_user_5,0.7152306200474335
2024-09-24_consumer_device_36_data_user_6,0.9974123308509869
2024-09-24_consumer_device_36_data_user_7,0.0
2024-09-24_consumer_device_36_data_user_8,0.9476033368384293
2024-09-24_consumer_device_36_data_user_9,0.950920548504918
2024-09-24_consumer_device_37_data_user_1,0.2841724165123528
2024-09-24_consumer_device_37_data_user_10,0.2306330528334549
2024-09-24_consumer_device_37_data_user_11,0.14260873489715667
2024-09-24_consumer_device_37_data_user_12,0.20967160682821126
2024-09-24_consumer_device_37_data_user_13,0.05237591953862371
2024-09-24_consumer_device_37_data_user_2,0.16823059439301055
2024-09-24_consumer_device_37_data_user_3,0.1708816567713774
2024-09-24_consumer_device_37_data_user_4,0.23061915114550602
2024-09-24_consumer_device_37_data_user_5,0.12741150337764282
2024-09-24_consumer_device_37_data_user_6,0.19763885997148653
2024-09-24_consumer_device_37_data_user_7,0.20506788223396125
2024-09-24_consumer_device_37_data_user_8,0.18996426997468138
2024-09-24_consumer_device_37_data_user_9,0.22653765586503324
2024-09-24_consumer_device_8_data_user_1,0.749595377075783
2024-09-24_consumer_device_8_data_user_10,0.7818449093136627
2024-09-24_consumer_device_8_data_user_11,0.5738827832971302
2024-09-24_consumer_device_8_data_user_12,0.0
2024-09-24_consumer_device_8_data_user_13,0.5485344716606555
2024-09-24_consumer_device_8_data_user_2,0.5145858778453674
2024-09-24_consumer_device_8_data_user_3,0.5666994443423751
2024-09-24_consumer_device_8_data_user_4,3.197662922546158
2024-09-24_consumer_device_8_data_user_5,0.6835252100734637
2024-09-24_consumer_device_8_data_user_6,16.2640513823659
2024-09-24_consumer_device_8_data_user_7,0.5588805590563725
2024-09-24_consumer_device_8_data_user_8,0.547557627365428
2024-09-24_consumer_device_8_data_user_9,0.9904789846174717
2024-09-25_consumer_device_12_data_user_1,0.870873457992918
2024-09-25_consumer_device_12_data_user_10,1.6251459761958218
2024-09-25_consumer_device_12_data_user_11,0.0
2024-09-25_consumer_device_12_data_user_12,0.8034705588137184
2024-09-25_consumer_device_12_data_user_13,0.9827197642089454
2024-09-25_consumer_device_12_data_user_2,0.6777825862253241
2024-09-25_consumer_device_12_data_user_3,3.175106327390249
2024-09-25_consumer_device_12_data_user_4,6.683466705428944
2024-09-25_consumer_device_12_data_user_5,15.153724368205866
2024-09-25_consumer_device_12_data_user_6,5.714929063778074
2024-09-25_consumer_device_12_data_user_7,0.8056177359402041
2024-09-25_consumer_device_12_data_user_8,1.531258323045345
2024-09-25_consumer_device_12_data_user_9,0.78809193955141
2024-09-25_consumer_device_13_data_user_1,1.8708296072045048
2024-09-25_consumer_device_13_data_user_10,1.2091789997327813
2024-09-25_consumer_device_13_data_user_11,1.849349691675256
2024-09-25_consumer_device_13_data_user_12,0.9352005494967794
2024-09-25_consumer_device_13_data_user_13,0.932499064914479
2024-09-25_consumer_device_13_data_user_2,1.6447226446931063
2024-09-25_consumer_device_13_data_user_3,0.8981009700709432
2024-09-25_consumer_device_13_data_user_4,5.409886724101872
2024-09-25_consumer_device_13_data_user_5,1.4149424486838946
2024-09-25_consumer_device_13_data_user_6,2.8019201081332064
2024-09-25_consumer_device_13_data_user_7,2.6183583274966202
2024-09-25_consumer_device_13_data_user_8,1.1434212882727885
2024-09-25_consumer_device_13_data_user_9,1.3379492794116994
2024-09-25_consumer_device_16_data_user_1,9.063127957170982
2024-09-25_consumer_device_16_data_user_10,1.0208623351745283
2024-09-25_consumer_device_16_data_user_11,2.6998965507203447
2024-09-25_consumer_device_16_data_user_12,10.145013894228473
2024-09-25_consumer_device_16_data_user_13,0.32360600450275545
2024-09-25_consumer_device_16_data_user_2,12.84795169104383
2024-09-25_consumer_device_16_data_user_3,3.501304711956179
2024-09-25_consumer_device_16_data_user_4,1.2973362237419959
2024-09-25_consumer_device_16_data_user_5,3.180039625159976
2024-09-25_consumer_device_16_data_user_6,11.929785760259557
2024-09-25_consumer_device_16_data_user_7,2.0911263955724113
2024-09-25_consumer_device_16_data_user_8,1.92247234611742
2024-09-25_consumer_device_16_data_user_9,1.5003861242138212
2024-09-25_consumer_device_18_data_user_1,2.9790740204690604
2024-09-25_consumer_device_18_data_user_10,15.81717405062339
2024-09-25_consumer_device_18_data_user_11,16.495944568294977
2024-09-25_consumer_device_18_data_user_12,16.211896237450958
2024-09-25_consumer_device_18_data_user_13,1.026805170708265
2024-09-25_consumer_device_18_data_user_2,5.347003963272176
2024-09-25_consumer_device_18_data_user_3,9.943105591664558
2024-09-25_consumer_device_18_data_user_4,13.455136080999035
2024-09-25_consumer_device_18_data_user_5,11.794744985813903
2024-09-25_consumer_device_18_data_user_6,13.396225396781146
2024-09-25_consumer_device_18_data_user_7,39.48144705118536
2024-09-25_consumer_device_18_data_user_8,37.87735886718887
2024-09-25_consumer_device_18_data_user_9,39.62189530023833
2024-09-25_consumer_device_2_data_user_1,75.42466952134015
2024-09-25_consumer_device_2_data_user_10,1.4869171231982652
2024-09-25_consumer_device_2_data_user_11,0.9741737335883256
2024-09-25_consumer_device_2_data_user_12,0.0
2024-09-25_consumer_device_2_data_user_13,0.7428690331752239
2024-09-25_consumer_device_2_data_user_2,13.430720588930603
2024-09-25_consumer_device_2_data_user_3,13.025070759259043
2024-09-25_consumer_device_2_data_user_4,1.2777498899794981
2024-09-25_consumer_device_2_data_user_5,1.0030431767109298
2024-09-25_consumer_device_2_data_user_6,1.3880587341168324
2024-09-25_consumer_device_2_data_user_7,1.4363576159259785
2024-09-25_consumer_device_2_data_user_8,0.6021068726172921
2024-09-25_consumer_device_2_data_user_9,1.1212430901652957
2024-09-25_consumer_device_21_data_user_1,14.77104337239648
2024-09-25_consumer_device_21_data_user_10,19.64304124740181
2024-09-25_consumer_device_21_data_user_11,1.7324966154287322
2024-09-25_consumer_device_21_data_user_12,0.0
2024-09-25_consumer_device_21_data_user_13,14.299583843677809
2024-09-25_consumer_device_21_data_user_2,2.1271684796206873
2024-09-25_consumer_device_21_data_user_3,21.245301702335897
2024-09-25_consumer_device_21_data_user_4,3.6943677204052636
2024-09-25_consumer_device_21_data_user_5,13.835042944622884
2024-09-25_consumer_device_21_data_user_6,3.783159323984414
2024-09-25_consumer_device_21_data_user_7,3.589312719203875
2024-09-25_consumer_device_21_data_user_8,2.2594548536020045
2024-09-25_consumer_device_21_data_user_9,3.7103828725101677
2024-09-25_consumer_device_22_data_user_1,12.928986740669268
2024-09-25_consumer_device_22_data_user_10,1.0529552146092982
2024-09-25_consumer_device_22_data_user_11,1.4781847771430854
2024-09-25_consumer_device_22_data_user_12,0.0
2024-09-25_consumer_device_22_data_user_13,0.78856819436712
2024-09-25_consumer_device_22_data_user_2,12.968830687833258
2024-09-25_consumer_device_22_data_user_3,14.250806514131396
2024-09-25_consumer_device_22_data_user_4,13.952845615810343
2024-09-25_consumer_device_22_data_user_5,1.7383710055097417
2024-09-25_consumer_device_22_data_user_6,2.003585618984093
2024-09-25_consumer_device_22_data_user_7,0.9579488603785403
2024-09-25_consumer_device_22_data_user_8,0.0
2024-09-25_consumer_device_22_data_user_9,1.446023515706358
2024-09-25_consumer_device_23_data_user_1,7.500998855515927
2024-09-25_consumer_device_23_data_user_2,15.827187737662006
2024-09-25_consumer_device_23_data_user_3,1.9856064802765074
2024-09-25_consumer_device_23_data_user_4,20.32599088577525
2024-09-25_consumer_device_23_data_user_5,5.075237086764891
2024-09-25_consumer_device_26_data_user_1,12.180953780062106
2024-09-25_consumer_device_26_data_user_10,0.8225412023453299
2024-09-25_consumer_device_26_data_user_11,0.8265042183843777
2024-09-25_consumer_device_26_data_user_12,0.8074930921704251
2024-09-25_consumer_device_26_data_user_13,0.019026368848196733
2024-09-25_consumer_device_26_data_user_2,0.8033303038968584
2024-09-25_consumer_device_26_data_user_3,0.5043516363443971
2024-09-25_consumer_device_26_data_user_4,4.807107971810189
2024-09-25_consumer_device_26_data_user_5,1.0584956230201403
2024-09-25_consumer_device_26_data_user_6,1.2228181087565868
2024-09-25_consumer_device_26_data_user_7,0.0
2024-09-25_consumer_device_26_data_user_8,0.0
2024-09-25_consumer_device_26_data_user_9,1.1308813505839805
2024-09-25_consumer_device_29_data_user_1,16.684603246730163
2024-09-25_consumer_device_29_data_user_2,0.0
2024-09-25_consumer_device_29_data_user_3,24.445715549143323
2024-09-25_consumer_device_29_data_user_4,17.207951129815413
2024-09-25_consumer_device_29_data_user_5,18.772080322146667
2024-09-25_consumer_device_29_data_user_6,3.0259687172339893
2024-09-25_consumer_device_29_data_user_7,22.8823190392053
2024-09-25_consumer_device_29_data_user_8,16.418379079414592
2024-09-25_consumer_device_31_data_user_1,12.756078064084733
2024-09-25_consumer_device_31_data_user_10,0.0
2024-09-25_consumer_device_31_data_user_11,0.2319313006125741
2024-09-25_consumer_device_31_data_user_2,0.0
2024-09-25_consumer_device_31_data_user_3,0.0
2024-09-25_consumer_device_31_data_user_4,0.38021119678755644
2024-09-25_consumer_device_31_data_user_5,0.0
2024-09-25_consumer_device_31_data_user_6,0.0
2024-09-25_consumer_device_31_data_user_7,0.0
2024-09-25_consumer_device_31_data_user_8,0.0
2024-09-25_consumer_device_31_data_user_9,0.0
2024-09-25_consumer_device_32_data_user_1,0.3530977699930828
2024-09-25_consumer_device_32_data_user_10,0.21293005363873135
2024-09-25_consumer_device_32_data_user_11,0.0842202510970403
2024-09-25_consumer_device_32_data_user_12,0.4471859109167338
2024-09-25_consumer_device_32_data_user_13,0.697341388151032
2024-09-25_consumer_device_32_data_user_19,69.24045746699387
2024-09-25_consumer_device_32_data_user_2,1.8214819555178225
2024-09-25_consumer_device_32_data_user_3,1.0490961099633371
2024-09-25_consumer_device_32_data_user_4,1.093754557241589
2024-09-25_consumer_device_32_data_user_5,16.925164671103285
2024-09-25_consumer_device_32_data_user_6,0.11701205476628922
2024-09-25_consumer_device_32_data_user_7,9.569241387482476
2024-09-25_consumer_device_32_data_user_8,0.06002314314781482
2024-09-25_consumer_device_32_data_user_9,0.369576492128849
2024-09-25_consumer_device_35_data_user_1,0.5761657586555335
2024-09-25_consumer_device_35_data_user_10,0.883513787055005
2024-09-25_consumer_device_35_data_user_11,0.8009168428061979
2024-09-25_consumer_device_35_data_user_12,0.823998125455919
2024-09-25_consumer_device_35_data_user_13,0.8531776607305384
2024-09-25_consumer_device_35_data_user_2,1.2086005354929203
2024-09-25_consumer_device_35_data_user_3,1.078227412490729
2024-09-25_consumer_device_35_data_user_4,0.6539505787152268
2024-09-25_consumer_device_35_data_user_5,1.2388779872023084
2024-09-25_consumer_device_35_data_user_6,11.8772588695949
2024-09-25_consumer_device_35_data_user_7,12.319698659381704
2024-09-25_consumer_device_35_data_user_8,10.469933896425964
2024-09-25_consumer_device_35_data_user_9,0.0
2024-09-25_consumer_device_36_data_user_1,2.886107147875262
2024-09-25_consumer_device_36_data_user_10,1.5786363202668996
2024-09-25_consumer_device_36_data_user_11,1.5048828497833
2024-09-25_consumer_device_36_data_user_12,1.4131078684602687
2024-09-25_consumer_device_36_data_user_13,1.7935013039826477
2024-09-25_consumer_device_36_data_user_2,1.681843392957886
2024-09-25_consumer_device_36_data_user_3,1.5498437876697155
2024-09-25_consumer_device_36_data_user_4,1.6274807423418685
2024-09-25_consumer_device_36_data_user_5,1.3403970256081912
2024-09-25_consumer_device_36_data_user_6,1.7018931781720676
2024-09-25_consumer_device_36_data_user_7,0.0
2024-09-25_consumer_device_36_data_user_8,1.2271099004618413
2024-09-25_consumer_device_36_data_user_9,1.7707809395669833
2024-09-25_consumer_device_37_data_user_1,0.4711917491973719
2024-09-25_consumer_device_37_data_user_10,0.327697754909948
2024-09-25_consumer_device_37_data_user_11,0.11802579042553386
2024-09-25_consumer_device_37_data_user_12,0.4437477605443734
2024-09-25_consumer_device_37_data_user_13,0.12458796770394023
2024-09-25_consumer_device_37_data_user_2,0.21672021992649063
2024-09-25_consumer_device_37_data_user_3,0.2053534853818175
2024-09-25_consumer_device_37_data_user_4,0.221175995114424
2024-09-25_consumer_device_37_data_user_5,0.20218899324569264
2024-09-25_consumer_device_37_data_user_6,0.3183904134053757
2024-09-25_consumer_device_37_data_user_7,0.36096406488579685
2024-09-25_consumer_device_37_data_user_8,0.44484776355356737
2024-09-25_consumer_device_37_data_user_9,0.2896947155670793
2024-09-25_consumer_device_8_data_user_1,1.3638285094060814
2024-09-25_consumer_device_8_data_user_10,1.0927902801584863
2024-09-25_consumer_device_8_data_user_11,1.0226153265753966
2024-09-25_consumer_device_8_data_user_12,0.0
2024-09-25_consumer_device_8_data_user_13,1.0436713751570306
2024-09-25_consumer_device_8_data_user_2,0.7965590688362014
2024-09-25_consumer_device_8_data_user_3,0.7885418221546638
2024-09-25_consumer_device_8_data_user_4,3.4593353178370942
2024-09-25_consumer_device_8_data_user_5,1.2232347601812206
2024-09-25_consumer_device_8_data_user_6,16.69539349228539
2024-09-25_consumer_device_8_data_user_7,1.1516262208382393
2024-09-25_consumer_device_8_data_user_8,0.7580094440175132
2024-09-25_consumer_device_8_data_user_9,1.495419251397734
2024-09-26_consumer_device_12_data_user_1,2.92235756959678
2024-09-26_consumer_device_12_data_user_10,3.9581681143307264
2024-09-26_consumer_device_12_data_user_11,0.0
2024-09-26_consumer_device_12_data_user_12,2.220095201037036
2024-09-26_consumer_device_12_data_user_13,2.553531470863382
2024-09-26_consumer_device_12_data_user_2,1.7425082480005183
2024-09-26_consumer_device_12_data_user_3,3.402938255240773
2024-09-26_consumer_device_12_data_user_4,7.486284389248329
2024-09-26_consumer_device_12_data_user_5,11.590373643306146
2024-09-26_consumer_device_12_data_user_6,6.5205897326259645
2024-09-26_consumer_device_12_data_user_7,1.441147687589498
2024-09-26_consumer_device_12_data_user_8,3.3622647700796118
2024-09-26_consumer_device_12_data_user_9,2.0241366855443097
2024-09-26_consumer_device_13_data_user_1,5.117142219327412
2024-09-26_consumer_device_13_data_user_10,3.522332704879773
2024-09-26_consumer_device_13_data_user_11,5.171536893341563
2024-09-26_consumer_device_13_data_user_12,3.8129612833521245
2024-09-26_consumer_device_13_data_user_13,3.3988063436462377
2024-09-26_consumer_device_13_data_user_2,4.866597690677148
2024-09-26_consumer_device_13_data_user_3,3.3352461153999164
2024-09-26_consumer_device_13_data_user_4,7.0541214891118695
2024-09-26_consumer_device_13_data_user_5,5.280159007472531
2024-09-26_consumer_device_13_data_user_6,6.954670827504344
2024-09-26_consumer_device_13_data_user_7,5.9436386569388215
2024-09-26_consumer_device_13_data_user_8,4.639963195235142
2024-09-26_consumer_device_13_data_user_9,5.268258304712745
2024-09-26_consumer_device_16_data_user_1,9.497844185442688
2024-09-26_consumer_device_16_data_user_10,1.8946069809237618
2024-09-26_consumer_device_16_data_user_11,2.8838251525943104
2024-09-26_consumer_device_16_data_user_12,12.007295653145906
2024-09-26_consumer_device_16_data_user_13,0.4442224206188708
2024-09-26_consumer_device_16_data_user_2,13.508323512233433
2024-09-26_consumer_device_16_data_user_3,3.3119420676193916
2024-09-26_consumer_device_16_data_user_4,2.401851753072556
2024-09-26_consumer_device_16_data_user_5,3.294438389061001
2024-09-26_consumer_device_16_data_user_6,14.133845560370577
2024-09-26_consumer_device_16_data_user_7,0.7733949630286427
2024-09-26_consumer_device_16_data_user_8,2.5852403788139506
2024-09-26_consumer_device_16_data_user_9,1.8419205323543706
2024-09-26_consumer_device_18_data_user_1,5.127181417271282
2024-09-26_consumer_device_18_data_user_10,16.36917445267461
2024-09-26_consumer_device_18_data_user_11,17.190778336711205
2024-09-26_consumer_device_18_data_user_12,16.47650399508424
2024-09-26_consumer_device_18_data_user_13,3.215545820290974
2024-09-26_consumer_device_18_data_user_2,5.56828269563766
2024-09-26_consumer_device_18_data_user_3,11.704076611885949
2024-09-26_consumer_device_18_data_user_4,10.698086333231597
2024-09-26_consumer_device_18_data_user_5,11.704558688054638
2024-09-26_consumer_device_18_data_user_6,12.961289562320799
2024-09-26_consumer_device_18_data_user_7,31.903713855006213
2024-09-26_consumer_device_18_data_user_8,31.5173908562789
2024-09-26_consumer_device_18_data_user_9,32.97369980569764
2024-09-26_consumer_device_2_data_user_1,75.42466952134015
2024-09-26_consumer_device_2_data_user_10,2.3451377595564993
2024-09-26_consumer_device_2_data_user_11,1.6324082405102152
2024-09-26_consumer_device_2_data_user_12,0.0
2024-09-26_consumer_device_2_data_user_13,0.9955050296165847
2024-09-26_consumer_device_2_data_user_2,14.161691796751938
2024-09-26_consumer_device_2_data_user_3,13.952300946849487
2024-09-26_consumer_device_2_data_user_4,1.7170200818329606
2024-09-26_consumer_device_2_data_user_5,1.5486658902599957
2024-09-26_consumer_device_2_data_user_6,2.8430312109427147
2024-09-26_consumer_device_2_data_user_7,2.1342351864149243
2024-09-26_consumer_device_2_data_user_8,0.7103421321790013
2024-09-26_consumer_device_2_data_user_9,2.006095348764609
2024-09-26_consumer_device_21_data_user_1,14.917897996541292
2024-09-26_consumer_device_21_data_user_10,14.740992566955995
2024-09-26_consumer_device_21_data_user_11,4.109687366098646
2024-09-26_consumer_device_21_data_user_12,0.0
2024-09-26_consumer_device_21_data_user_13,13.413536512328086
2024-09-26_consumer_device_21_data_user_2,2.599236853050078
2024-09-26_consumer_device_21_data_user_3,14.931342118958526
2024-09-26_consumer_device_21_data_user_4,4.648529039587302
2024-09-26_consumer_device_21_data_user_5,9.803723624234731
2024-09-26_consumer_device_21_data_user_6,4.65309654525055
2024-09-26_consumer_device_21_data_user_7,4.672611809786701
2024-09-26_consumer_device_21_data_user_8,3.591702031950464
2024-09-26_consumer_device_21_data_user_9,4.879340450624829
2024-09-26_consumer_device_22_data_user_1,12.904307818416415
2024-09-26_consumer_device_22_data_user_10,3.3892373355959315
2024-09-26_consumer_device_22_data_user_11,4.084930502162567
2024-09-26_consumer_device_22_data_user_12,0.0
2024-09-26_consumer_device_22_data_user_13,1.6360408532125166
2024-09-26_consumer_device_22_data_user_2,10.918875761301186
2024-09-26_consumer_device_22_data_user_3,11.947996802750497
2024-09-26_consumer_device_22_data_user_4,17.582510570962082
2024-09-26_consumer_device_22_data_user_5,4.9294047688593245
2024-09-26_consumer_device_22_data_user_6,5.189905768512691
2024-09-26_consumer_device_22_data_user_7,3.489461613349737
2024-09-26_consumer_device_22_data_user_8,0.0
2024-09-26_consumer_device_22_data_user_9,4.115512834027356
